ID,ParkID,ParkName,AmenityType,CourtCount,DescriptionHTML,DescriptionText,FieldCount,FieldSurface,AgeGroup,HasSwingset,CreatedDate,UpdatedDate
146042EBA9DAC806E7B053BE5B7E6498,130,Hobble Creek Park,Pickleball,,"<p><span>There are 2 duel use pickleball courts available for use on the tennis courts at the park.</span> <span>For more information, visit </span><a href=""http://boisepickleball.com/"">http://boisepickleball.com/</a><span>.</span></p>","There are 2 duel use pickleball courts available for use on the tennis courts at the park.For more information, visit http://boisepickleball.com/.",,,,False,8/15/2012 8:05:49 AM,6/3/2014 11:46:07 AM
B1D1DB74714F13BF0B8A7995916F83F5,145,Municipal Park,Playground,,"<p><img src=""//parks.cityofboise.org/media/7821/MunPlayground070430-09_350x233.jpg"" width=""350"" height=""233"" alt=""MunPlayground070430-09.JPG"" class=""align-left"">The playground surface iswood chips.</p>","The playground surface iswood chips.",,,2-12,True,9/12/2012 8:19:42 AM,12/18/2012 3:25:40 PM
88B3172395CFD34F99D547B4035A6A2E,103,Baggley Park,Playground,,"<p><img src=""//parks.cityofboise.org/media/6711/DSC_0072_300x200.jpg"" width=""300"" height=""200"" alt=""DSC_0072.JPG"">Theplayground surface is wood chips.</p>","Theplayground surface is wood chips.",,,5-12,True,9/13/2012 2:07:51 PM,10/12/2012 3:11:35 PM
03AD7A864244B24E04F92333045AB613,114,Castle Hills Park,Playground,,"<p>The playground surface is wood chips.</p><p><img src=""//parks.cityofboise.org/media/6095/castleplayground_300x225.jpg"" width=""300"" height=""225"" alt=""castleplayground.jpg"" class=""align-left""></p>",The playground surface is wood chips.,,,5-12,True,9/13/2012 2:10:09 PM,10/12/2012 3:11:48 PM
A74B052C92DFF9F0E535C9AFD3861E8A,109,Charles F. McDevitt Youth Sports Complex,Playground,,"<p>The playground surface is wood chips.</p><p><img src=""//parks.cityofboise.org/media/6102/charlesfmcdevittplayground2_300x225.jpg"" width=""300"" height=""225"" alt=""charlesfmcdevittplayground2.jpg"" class=""align-left""></p>",The playground surface is wood chips.,,,5-12,False,9/13/2012 2:12:06 PM,10/12/2012 3:11:50 PM
E8E8E16E44641C810085BCC236EBE9A0,117,Cypress Park,Playground,,<p>The playground surface is wood chips.</p>,The playground surface is wood chips.,,,2-5,True,9/13/2012 2:13:23 PM,10/12/2012 3:11:52 PM
E22A26D51426407035076DEB9297EDF0,122,Fairview Park,Playground,,<p>The playground surface is wood chips.</p>,The playground surface is wood chips.,,,5-12,False,9/13/2012 2:14:21 PM,10/12/2012 3:11:56 PM
A27AB50496D9C5FBAB58AC4E5E7C4520,126,Gordon S. Bowen Park,Playground,,<p>The playground surface is wood chips.</p>,The playground surface is wood chips.,,,2-5,False,9/13/2012 2:15:22 PM,10/12/2012 3:11:58 PM
CECDD7619A50742526245B7909273FFE,127,Helen B. Lowder Park,Playground,,"<p>The playground surface is wood chips.<img src=""//parks.cityofboise.org/media/6136/helenblowderplayground_250x166.jpg"" width=""250"" height=""166"" alt=""helenblowderplayground.jpg"" class=""align-left""></p>",The playground surface is wood chips.,,,5-12,False,9/13/2012 2:16:18 PM,10/12/2012 3:12:00 PM
B2BAC989CD0AFB2410974F08264CFBBA,128,Hewett Park,Playground,,<p>The playground surface is wood chips.</p>,The playground surface is wood chips.,,,5-12,False,9/13/2012 2:18:13 PM,10/12/2012 3:12:00 PM
1CFE1B746E84B865CAD3E3FE0DB3DB06,130,Hobble Creek Park,Playground,,<p><span>The playground surface is wood chips.</span></p>,The playground surface is wood chips.,,,2-5,True,9/13/2012 2:19:18 PM,6/5/2015 9:32:21 AM
6885D8F22A434B94ACF927A940BD4FD4,133,Ivywild Park,Playground,,<p><span>The playground surface is wood chips.</span></p>,The playground surface is wood chips.,,,5-12,True,9/13/2012 2:20:10 PM,10/12/2012 3:12:05 PM
2AA27990DEBB41CE96647D9B8B3A5EC8,139,Manitou Park,Playground,,<p><span>The playground surface is wood chips.</span></p>,The playground surface is wood chips.,,,5-12,True,9/13/2012 2:21:15 PM,10/12/2012 3:12:10 PM
FE39B071F90008CD2A8A02F664CA1F0F,149,Owyhee Park,Playground,,"<p><span><img width=""269"" height=""215"" src=""//parks.cityofboise.org/media/1060739/IMG_1087_269x215.jpg"" alt=""owyhee playground 2"">The playground surface is wood chips.</span></p>",The playground surface is wood chips.,,,5-12,True,9/13/2012 2:21:53 PM,3/25/2015 2:50:17 PM
E4A39397412A4A59E48A55CB3A7847D5,154,Quarry View Park,Playground,,<p><span>The playground surface is wood chips.</span></p>,The playground surface is wood chips.,,,5-12,True,9/13/2012 2:22:51 PM,10/12/2012 3:12:25 PM
AD3CBC8DB89F738513E9188D7A523D08,215,Stewart Gulch Park,Playground,,"<p><span><img src=""//parks.cityofboise.org/media/8405/DSCN1841_300x400.jpg"" width=""300"" height=""400"" alt=""DSCN1841.JPG"" class=""align-left"">Theplayground surface is comprised of rubber tiles made from recycledmaterials.</span></p>","Theplayground surface is comprised of rubber tiles made from recycledmaterials.",,,2-5,True,9/13/2012 2:23:36 PM,4/26/2013 3:30:05 PM
8197915D05A4ACDA01FF3A83A63C7C08,166,Veterans Memorial Park,Playground,,<p>The playground surface is wood chips.</p>,The playground surface is wood chips.,,,5-12,False,9/13/2012 2:26:43 PM,10/12/2012 3:12:33 PM
B0613DC755D80957E09D568F3A53D1D5,172,Willow Lane Park,Playground,,"<p><span><img src=""//parks.cityofboise.org/media/6284/willowplay2_300x200.jpg"" width=""300"" height=""200"" alt=""willowplay2.jpg"" class=""align-left"">The new 5-12 year old Kompan equipment has beeninstalled and includes 10' swings, climbers and spinningcomponents. 2 new ADA ramps provides access to the playgrounds andnew surface material has been installed.</span></p>","The new 5-12 year old Kompan equipment has beeninstalled and includes 10' swings, climbers and spinningcomponents. 2 new ADA ramps provides access to the playgrounds andnew surface material has been installed.",,,5-12,True,9/13/2012 2:27:55 PM,10/12/2012 3:12:37 PM
1A858C53C08482D54364397304EE5970,170,Williams Park,Playground,,<p>The playground surface is wood chips.</p>,The playground surface is wood chips.,,,5-12,False,9/13/2012 2:29:10 PM,10/12/2012 3:12:35 PM
83CFA8C83D639F91961C39E2766EB203,913,Comba Park,Playground,,"<p><img width=""350"" height=""262"" src=""//parks.cityofboise.org/media/980046/10608521_10152680304482193_118457642094829205_o_350x262.jpg"" alt=""10608521 10152680304482193 118457642094829205 O""></p><p>Playground surface is a<span>rtificial </span><span>turf which </span><span>is composed of polyethylene.</span></p>",Playground surface is artificial turf which is composed of polyethylene.,,,2-12,False,11/13/2013 11:53:07 AM,9/3/2014 8:23:40 AM
987B8CDF0958FCC87DB78279F09259A8,151,Peppermint Park,Playground,,"<p><span><img src=""//parks.cityofboise.org/media/8426/DSCF1470_400x300.jpg"" width=""400"" height=""300"" alt=""peppplaygroundolder"" class=""align-right"">A new playground was completed in May2013 with sustainable tiles. The new rubber playground tiles reducemaintenance costs and increase the play value of theplayground.</span></p>","A new playground was completed in May2013 with sustainable tiles. The new rubber playground tiles reducemaintenance costs and increase the play value of theplayground.",,,5-12,True,5/2/2013 3:45:12 PM,6/3/2013 9:50:33 AM
0DA4549E1D4CE12CA40E120774C3EEB2,107,Borah Park,Playground,,,,,,2-5,True,4/30/2015 8:14:54 AM,4/30/2015 8:15:14 AM
466D566CFAF0C0F51721DA0C06923AB3,221,Boise Hills Park,Playground,,"<p><span><img width=""250"" height=""376"" src=""//parks.cityofboise.org/media/1060493/boise-hills-playground-2_250x376.jpg"" alt=""Boise Hills Playground 2"">The playground surface is comprised of rubber tiles made from recycled materials.</span></p>",The playground surface is comprised of rubber tiles made from recycled materials.,,,2-5,True,3/25/2015 8:33:32 AM,3/25/2015 12:41:45 PM
19C17C521B219497917C7C34DE97DD24,221,Boise Hills Park,Playground,,<p><span>The playground surface is comprised of rubber tiles made from recycled materials.</span></p>,The playground surface is comprised of rubber tiles made from recycled materials.,,,5-12,True,3/25/2015 12:36:10 PM,3/25/2015 12:37:49 PM
4AE2BC5C1FCFF390FFF9E937A2E40F19,102,Ann Morrison Park,Playground,,"<p><img width=""400"" height=""137"" src=""//parks.cityofboise.org/media/968501/am-20140723-11-_400x137.jpg"" alt=""Ann Morrison Playground"">The playground surface is wood chips.</p>",The playground surface is wood chips.,,,2-12,True,7/26/2012 8:39:03 AM,10/16/2014 9:32:42 AM
D3C774FC349742FE06D97D544A4E95FA,172,Willow Lane Park,Playground,,"<p><img src=""//parks.cityofboise.org/media/6283/willowplay_300x200.jpg"" width=""300"" height=""200"" alt=""willowplay.jpg"" class=""align-left"">Haemker construction installed new 2-5year old Landscape Structures equipment that includes slides,climbers and play panels. &nbsp;The $110,000 project was funded bythe City of Boise. The playground surface is wood chips.</p>","Haemker construction installed new 2-5year old Landscape Structures equipment that includes slides,climbers and play panels.  The $110,000 project was funded bythe City of Boise. The playground surface is wood chips.",,,2-5,True,9/6/2012 12:31:51 PM,10/12/2012 3:12:37 PM
AC472ADBB7071678FABBC4FC414F4B8B,170,Williams Park,Playground,,"<p><img src=""//parks.cityofboise.org/media/6282/williamsplayground_300x400.jpg"" width=""300"" height=""400"" alt=""williamsplayground.jpg""></p><p>Playground surface is wood chips.</p>",Playground surface is wood chips.,,,2-5,False,9/6/2012 1:02:22 PM,10/12/2012 3:12:35 PM
20244CB0A5DCF3F29ACF077845EDCC74,123,Florence Park,Playground,,"<p><img width=""300"" height=""225"" src=""//parks.cityofboise.org/media/6126/Florenceplayground_300x225.jpg"" alt=""Florenceplayground.jpg"" class=""align-left"">More than 150 volunteers from The Home Depot and the city of Boise teamed up on July 17, 2003 to construct the playground, which was designed by the children of the Florence Park neighborhood.</p><p>The playground is part of an on-going partnership between Home Depot and project KaBOOM!, a national non-profit organization dedicated to building playgrounds in neighborhoods that need them most.</p><p>A national sponsor of KaBOOM!, The Home Depot provided $35,000 and 75 volunteers for the project. The Boise Parks &amp; Recreation Department contributed $15,000 and additional labor.</p><p><span>The playground surface is wood chips.</span></p>","More than 150 volunteers from The Home Depot and the city of Boise teamed up on July 17, 2003 to construct the playground, which was designed by the children of the Florence Park neighborhood.The playground is part of an on-going partnership between Home Depot and project KaBOOM!, a national non-profit organization dedicated to building playgrounds in neighborhoods that need them most.A national sponsor of KaBOOM!, The Home Depot provided $35,000 and 75 volunteers for the project. The Boise Parks & Recreation Department contributed $15,000 and additional labor.The playground surface is wood chips.",,,2-5,False,8/15/2012 8:05:39 AM,12/30/2015 2:04:55 PM
A4399C4C6ADB40516F3D7509A666972C,171,Willow Lane Athletic Complex,Playground,,"<p><img src=""//parks.cityofboise.org/media/6287/wlacplayground_250x376.jpg"" width=""250"" height=""376"" alt=""wlacplayground.jpg"" class=""align-right"">The playground surface is wood chips.</p>",The playground surface is wood chips.,,,2-5,False,9/6/2012 12:44:16 PM,10/12/2012 3:12:36 PM
C1EA006AF1A506D8E8F382424A595308,126,Gordon S. Bowen Park,Playground,,"<p>The playground surface is wood chips.<img src=""//parks.cityofboise.org/media/6132/gordonsbowenplayground_300x225.jpg"" width=""300"" height=""225"" alt=""gordonsbowenplayground.jpg"" class=""align-left""></p>",The playground surface is wood chips.,,,5-12,False,8/29/2012 1:47:00 PM,10/12/2012 3:11:58 PM
3BD2BCACB61DC235C01C751BE60E6A94,137,Kroeger Park,Playground,,"<p><img src=""//parks.cityofboise.org/media/6174/kroegerplayground_300x200.jpg"" width=""300"" height=""200"" alt=""kroegerplayground.jpg"" class=""align-right"">The playground surface is wood chips.</p>",The playground surface is wood chips.,,,2-12,True,8/29/2012 4:31:34 PM,10/12/2012 3:12:08 PM
B44006E2CC3DFFE1A1BE4180F967325E,173,Winstead Park,Playground,,"<p><img src=""//parks.cityofboise.org/media/9084/win%20playground_374x249.jpg"" width=""374"" height=""249"" alt=""win playground.jpg"" class=""align-right"">The playground surface is wood chips.</p>",The playground surface is wood chips.,,,2-12,True,9/6/2012 12:09:39 PM,8/8/2013 9:03:18 AM
96607903B67B38D14E91E3E2655AC49F,161,Simplot Sports Complex,Playground,,<p>The playground surface is wood chips.</p>,The playground surface is wood chips.,,,2-5,False,9/6/2012 2:42:57 PM,10/12/2012 3:12:28 PM
E5ABE14572CDBCDD908D3255720ED09F,160,Shoshone Park,Playground,,"<p>The new accessible play equipment by Landscape Structures israted for children ages 2-12 and features slides, overheadequipment, a track ride and a swingset. The playground surface iswood chips.</p>","The new accessible play equipment by Landscape Structures israted for children ages 2-12 and features slides, overheadequipment, a track ride and a swingset. The playground surface iswood chips.",,,2-12,True,9/6/2012 2:55:30 PM,10/12/2012 3:12:27 PM
9D0148AD37A82E5B1A599EE074A5A85D,163,Sunset Park,Playground,,"<p><img src=""//parks.cityofboise.org/media/6260/sunsetplay_300x200.jpg"" width=""300"" height=""200"" alt=""sunsetplay.jpg"" class=""align-left"">Theplayground surface is wood chips.</p>","Theplayground surface is wood chips.",,,2-12,True,9/6/2012 1:53:09 PM,10/12/2012 3:12:31 PM
C91078604F5ADBA4711A6B4222F490F0,166,Veterans Memorial Park,Playground,,"<p><img src=""//parks.cityofboise.org/media/6271/vetsplay_300x225.jpg"" width=""300"" height=""225"" alt=""vetsplay.jpg"" class=""align-left"">Preschool playground equipment forchildren age 2-5 was installed in 2001. The tot play structurefeatures slides, climbing areas, bridges and other equipment.</p><p>Equipment for older children age 5-12 was installed in 2004.Features include 18 elevated play activities and a free-standingclimbing wall.</p><p>Both projects were funded by Neighborhood Reinvestment Grantsawarded by the Mayor and City Council to the Veteran's NeighborhoodAssociation. The playground surface is wood chips.</p><p>&nbsp;</p>","Preschool playground equipment forchildren age 2-5 was installed in 2001. The tot play structurefeatures slides, climbing areas, bridges and other equipment.Equipment for older children age 5-12 was installed in 2004.Features include 18 elevated play activities and a free-standingclimbing wall.Both projects were funded by Neighborhood Reinvestment Grantsawarded by the Mayor and City Council to the Veteran's NeighborhoodAssociation. The playground surface is wood chips. ",,,2-5,False,9/6/2012 1:18:18 PM,10/12/2012 3:12:33 PM
D0FE307F011F5788210EB244CA4854D7,122,Fairview Park,Playground,,"<p>The playground surface is wood chips.</p><p><img src=""//parks.cityofboise.org/media/6123/fairviewplayground_300x225.jpg"" width=""300"" height=""225"" alt=""fairviewplayground.jpg""></p>",The playground surface is wood chips.,,,2-5,False,9/11/2012 11:31:15 AM,10/12/2012 3:11:56 PM
C1A795F16535E4ABB0E035D3727C5D14,119,Elm Grove Park,Playground,,"<p><img src=""//parks.cityofboise.org/media/6113/elmgroveplayground_300x225.jpg"" width=""300"" height=""225"" alt=""elmgroveplayground.jpg"" class=""align-right"">The playground surface iswood chips.</p>","The playground surface iswood chips.",,,2-12,True,9/11/2012 11:41:36 AM,10/12/2012 3:11:54 PM
79B25A7932E38619E071E62EBDAABBD5,164,Sycamore Park,Playground,,"<p><img src=""//parks.cityofboise.org/media/6262/sycamoreplay_300x200.jpg"" width=""300"" height=""200"" alt=""sycamoreplay.jpg"" class=""align-right"">The innovative Evos play system is""gyroscopic"" with multiple choices for climbing, sliding, balancingand bouncing. An integrated system is the first of its kind to beinstalled in Idaho.</p><p>Funds for the $237,000 project were provided by impact feeslevied on new home construction in the area. King Excavation wasthe project contractor.</p><p>The playground surface is wood chips.</p>","The innovative Evos play system is""gyroscopic"" with multiple choices for climbing, sliding, balancingand bouncing. An integrated system is the first of its kind to beinstalled in Idaho.Funds for the $237,000 project were provided by impact feeslevied on new home construction in the area. King Excavation wasthe project contractor.The playground surface is wood chips.",,,2-12,True,9/6/2012 1:47:03 PM,10/12/2012 3:12:32 PM
CF85315C7DDAD598B24546F95DC79A24,154,Quarry View Park,Playground,,"<p><img src=""//parks.cityofboise.org/media/9081/qvplayground_350x232.jpg"" width=""350"" height=""232"" alt=""qvplayground.JPG"" class=""align-right"">The playground surface is wood chips.</p>",The playground surface is wood chips.,,,2-5,True,9/6/2012 3:30:49 PM,8/8/2013 8:38:57 AM
A464BDF0BFC66B13A900D16E084F3852,155,Redwood Park,Playground,,"<p><img src=""//parks.cityofboise.org/media/6240/redwoodplayground_300x200.jpg"" width=""300"" height=""200"" alt=""redwoodplayground.jpg"" class=""align-right"">The playground surface is wood chips.</p>",The playground surface is wood chips.,,,2-12,False,9/6/2012 3:27:14 PM,10/12/2012 3:12:25 PM
714EBA8BF968E0BB426D839E713A38B4,162,Skyline Park,Playground,,"<p><img src=""//parks.cityofboise.org/media/6252/skylineplay_300x240.jpg"" width=""300"" height=""240"" alt=""skylineplay.jpg"" class=""align-right"">The playground surface is wood chips.</p>",The playground surface is wood chips.,,,2-12,True,9/6/2012 2:38:33 PM,10/12/2012 3:12:29 PM
CC8D8D33E7ACEF3F51745979498C778E,149,Owyhee Park,Playground,,"<p><img width=""254"" height=""190"" src=""//parks.cityofboise.org/media/1060731/IMG_1086_254x190.jpg"" alt=""owyhee playground 1"">The playground surface is wood chips.</p>",The playground surface is wood chips.,,,2-5,True,9/6/2012 4:33:25 PM,3/25/2015 2:49:21 PM
82FF1A1000616386C994562FDD1D508F,152,Phillippi Park,Playground,,"<p><img src=""//parks.cityofboise.org/media/6224/philplayground_225x169.jpg"" width=""225"" height=""169"" alt=""philplayground.jpg"" class=""align-right"">The playground surface is wood chips.</p>",The playground surface is wood chips.,,,2-12,True,9/6/2012 3:47:09 PM,10/12/2012 3:12:22 PM
FCFDE8EAF4F3A62743951BF7261DE617,128,Hewett Park,Playground,,"<p><img src=""//parks.cityofboise.org/media/6140/hewettplayground_300x175.jpg"" width=""300"" height=""175"" alt=""hewettplayground.jpg"" class=""align-left""></p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p><span>The playground surface is wood chips.</span></p>","     The playground surface is wood chips.",,,2-5,False,9/11/2012 10:56:43 AM,10/12/2012 3:12:00 PM
B0C11F3D9C327C7FB9592629FA4165BE,121,Fairmont Park,Playground,,"<p>The playground surface is wood chips.</p><p><img src=""//parks.cityofboise.org/media/6116/fairmontplayground_300x200.jpg"" width=""300"" height=""200"" alt=""fairmontplayground.jpg""></p>",The playground surface is wood chips.,,,2-12,True,9/11/2012 11:33:26 AM,10/12/2012 3:11:55 PM
B436F5B27AEE48AE5D0A913089E7816B,118,DeMeyer Park,Playground,,"<p>The playground surface is wood chips.</p><p><img src=""//parks.cityofboise.org/media/6109/demeyerplayground_300x225.jpg"" width=""300"" height=""225"" alt=""demeyerplayground.jpg"" class=""align-left""></p>",The playground surface is wood chips.,,,2-12,True,9/11/2012 11:44:40 AM,10/12/2012 3:11:53 PM
AF296B79A474E6C8F3F4305090B42BEA,114,Castle Hills Park,Playground,,<p>The playground surface is wood chips.</p>,The playground surface is wood chips.,,,2-5,True,9/11/2012 12:26:12 PM,10/12/2012 3:11:47 PM
77736125234AB1802FD8498CDD02B438,111,Camel's Back Park,Playground,,"<p><img width=""400"" height=""266"" src=""//parks.cityofboise.org/media/910840/CBPlayground070418-14_400x266.jpg"" alt=""Cbplayground070418 14"">The playground surface is wood chips.</p><p> </p>",The playground surface is wood chips.,,,2-12,True,9/11/2012 1:15:51 PM,1/9/2014 2:00:30 PM
DE9ED1C724132A6748789525DE98A8EC,109,Charles F. McDevitt Youth Sports Complex,Playground,,"<p>The playground surface is wood chips.</p><p><img src=""//parks.cityofboise.org/media/6101/charlesfmcdevittplayground_300x225.jpg"" width=""300"" height=""225"" alt=""charlesfmcdevittplayground.jpg""></p>",The playground surface is wood chips.,,,2-5,False,9/11/2012 12:16:31 PM,10/12/2012 3:11:50 PM
C75958CD116AA4536EC9029A7CE16DEA,117,Cypress Park,Playground,,<p>The playground surface is wood chips.</p>,The playground surface is wood chips.,,,5-12,True,9/11/2012 12:06:48 PM,10/12/2012 3:11:51 PM
F3A67D247A729F19030B8A172757C6A7,115,Catalpa Park,Playground,,"<p>The playground surface is wood chips.<img width=""300"" height=""180"" src=""//parks.cityofboise.org/media/1043293/BPR_All_General-10-30-2012-CATALPA-PLAYGROUND-UP-CLOSE-FOR-WEB_300x180.jpg"" alt=""BPR All General 10 30 2012 CATALPA PLAYGROUND UP CLOSE FOR WEB""></p>",The playground surface is wood chips.,,,2-12,True,9/11/2012 12:20:27 PM,2/4/2015 8:03:34 AM
0A28D1ED8429940E8AEDCD3605954E0D,133,Ivywild Park,Playground,,"<p><img src=""//parks.cityofboise.org/media/6156/ivyplayground_300x225.jpg"" width=""300"" height=""225"" alt=""ivyplayground.jpg"" class=""align-right"">The playground surface is woodchips.</p>","The playground surface is woodchips.",,,2-5,True,9/11/2012 9:49:17 AM,10/12/2012 3:12:04 PM
FFAC8B46C2259F9DB6EA4BBD7085BE53,146,Nottingham Park,Playground,,"<p><img src=""//parks.cityofboise.org/media/6204/nottinghamplayground_300x225.jpg"" width=""300"" height=""225"" alt=""nottinghamplayground.jpg"">&nbsp;<img src=""//parks.cityofboise.org/media/6205/nottinghamplayground2_300x225.jpg"" width=""300"" height=""225"" alt=""nottinghamplayground2.jpg""></p><p>The playground surface is wood chips.</p>"," The playground surface is wood chips.",,,2-12,True,9/10/2012 4:36:40 PM,10/12/2012 3:12:17 PM
A800F59BC44F2E3A683621211F77CC6F,215,Stewart Gulch Park,Playground,,"<p><img src=""//parks.cityofboise.org/media/8406/DSCN1842_300x225.jpg"" width=""300"" height=""225"" alt=""DSCN1842.JPG"" class=""align-left"">Playfeatures include natural-colored climbing boulders andtreehouse-themed play equipment.</p><p>The playground surface is comprised of rubber tiles made fromrecycled materials.</p>","Playfeatures include natural-colored climbing boulders andtreehouse-themed play equipment.The playground surface is comprised of rubber tiles made fromrecycled materials.",,,5-12,True,9/6/2012 1:57:24 PM,4/26/2013 3:30:46 PM
66260567718AF5BF5100A45B3739A2D7,130,Hobble Creek Park,Playground,,"<p><strong>Mark Stall Memorial Playground</strong></p><p><img width=""250"" height=""166"" src=""//parks.cityofboise.org/media/6147/hobblecreekplayground_250x166.jpg"" alt=""hobblecreekplayground.jpg"" class=""align-left"">Age appropriate for 2-5 year olds as well as an additional area for ages 5-12. The playground was created in memory of slain Boise Police officer Mark Stall in 2000. The playground was developed using $100,000 in impact fees and $15,000 from the city's general fund, which was approved by the Mayor and City Council. The Boise Parks and Recreation Department worked with the Brighton Corporation (developers of Hobble Creek subdivision) to construct the playground, which saved the city $40,000. The city staff also consulted with members of the Stall family on the design and layout of the site, which features a plaza, benches, trees, the playground equipment, and a plaque in memory of Mark Stall. Set in the plaza around the memorial are seven plaques with the words that characterized the principles of Officer Stall: integrity, liberty, respect, peace, justice, dignity and equality. Officer Stall was the first officer in history of the department to be killed in the line of duty. He died September 20, 1997. The playground surface is wood chips. </p>","Mark Stall Memorial PlaygroundAge appropriate for 2-5 year olds as well as an additional area for ages 5-12. The playground was created in memory of slain Boise Police officer Mark Stall in 2000. The playground was developed using $100,000 in impact fees and $15,000 from the city's general fund, which was approved by the Mayor and City Council. The Boise Parks and Recreation Department worked with the Brighton Corporation (developers of Hobble Creek subdivision) to construct the playground, which saved the city $40,000. The city staff also consulted with members of the Stall family on the design and layout of the site, which features a plaza, benches, trees, the playground equipment, and a plaque in memory of Mark Stall. Set in the plaza around the memorial are seven plaques with the words that characterized the principles of Officer Stall: integrity, liberty, respect, peace, justice, dignity and equality. Officer Stall was the first officer in history of the department to be killed in the line of duty. He died September 20, 1997. The playground surface is wood chips. ",,,5-12,True,9/11/2012 10:34:53 AM,6/5/2015 9:32:16 AM
C55BD1A58EE86F627AAD5BC59BCFCCC0,127,Helen B. Lowder Park,Playground,,"<p><img src=""//parks.cityofboise.org/media/6137/helenblowderplayground2_300x200.jpg"" width=""300"" height=""200"" alt=""helenblowderplayground2.jpg"" class=""align-right"">The playground surface is wood chips.</p>",The playground surface is wood chips.,,,2-5,False,9/11/2012 11:00:14 AM,10/12/2012 3:12:00 PM
BA9B4B71A8CE6C7D7D22C9A6ED0CF09D,139,Manitou Park,Playground,,"<p><img width=""300"" height=""200"" src=""//parks.cityofboise.org/media/6180/manitouplayground_300x200.jpg"" alt=""manitouplayground.jpg"" class=""align-left""><img width=""300"" height=""200"" src=""//parks.cityofboise.org/media/6181/manitouplayground2_300x200.jpg"" alt=""manitouplayground2.jpg""></p><p><span>The playground surface is wood chips.</span></p>",The playground surface is wood chips.,,,2-5,True,9/11/2012 8:08:24 AM,10/25/2013 2:40:56 PM
68A7509FA24E23312C86D1A5E175332E,138,Liberty Park,Playground,,"<p><img src=""//parks.cityofboise.org/media/6176/libertyplayground_300x200.jpg"" width=""300"" height=""200"" alt=""libertyplayground.jpg"" class=""align-right"">Theplayground surface is wood chips.</p>","Theplayground surface is wood chips.",,,2-5,False,9/11/2012 8:13:26 AM,10/12/2012 3:12:08 PM
F592AC805DCF0DFD7AC323AC3FDD4373,135,Jullion Park,Playground,,"<p><img src=""//parks.cityofboise.org/media/6169/jullionplayground_399x119.jpg"" width=""399"" height=""119"" alt=""jullionplayground.jpg"" class=""align-left""></p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>The playground surface is wood chips.</p>","    The playground surface is wood chips.",,,2-12,True,9/11/2012 9:43:27 AM,10/12/2012 3:12:07 PM
A7CAF58EB5D76CB7F6BABE793E92562C,0,Pioneer Tot Lot,Playground,,"<p><img src=""//parks.cityofboise.org/media/6232/pioneertotlot_250x188.jpg"" width=""250"" height=""188"" alt=""pioneertotlot.jpg"" class=""align-left"">The playground surface is wood chips.</p>",The playground surface is wood chips.,,,2-12,True,9/6/2012 3:36:23 PM,10/12/2012 3:12:23 PM
34D6DA471F9AF9684CD4A91AD0C68966,141,Memorial Park,Playground,,"<p>The playground surface is wood chips.</p><p><img src=""//parks.cityofboise.org/media/9143/Misc.%20023_299x199.jpg"" width=""299"" height=""199"" alt=""Misc. 023.jpg"" class=""align-left""></p>",The playground surface is wood chips.,,,2-12,True,9/11/2012 8:00:00 AM,8/21/2013 11:31:13 AM
CF5B076BC2F00ABF147FC2E00297E7B8,143,Morris Hill Park,Playground,,"<p><img width=""226"" height=""150"" src=""//parks.cityofboise.org/media/6193/morrisplayground_226x150.jpg"" alt=""morrisplayground.jpg"">The play equipment suitable for children ages 2-12 includes saddle spinners, an orbiter, swings and other elements. Additional features include a wheelchair-accessible cycler and a molded bucket seat for the swing set. The playground surface is wood chips.</p>","The play equipment suitable for children ages 2-12 includes saddle spinners, an orbiter, swings and other elements. Additional features include a wheelchair-accessible cycler and a molded bucket seat for the swing set. The playground surface is wood chips.",,,2-12,True,9/10/2012 4:47:17 PM,12/31/2015 9:19:45 AM
838563742B9E4E53578D481762A8CC77,144,Mountain View Park,Playground,,"<p><img src=""//parks.cityofboise.org/media/6197/mtnviewplayground_300x225.jpg"" width=""300"" height=""225"" alt=""mtnviewplayground.jpg""></p>",,,,2-5,True,9/10/2012 4:43:29 PM,10/12/2012 3:12:14 PM
0F2D0F9665BF915FFC943ADC823679F8,282,Boise Aquatics Center,Pool,,,,,,,False,8/15/2012 8:10:02 AM,10/12/2012 3:11:36 PM
2CB08BD751ED9AB49401933FBA7D35A8,280,Natatorium Pool and Hydrotube,Pool,,,,,,,False,8/15/2012 8:08:31 AM,10/12/2012 3:12:15 PM
63AF48B8B0A87EEFC464CC08BE863619,281,South Pool,Pool,,,,,,,False,8/15/2012 8:08:32 AM,10/12/2012 3:12:29 PM
22D2889BE9C310D2605B64BDB0CA61C7,276,Borah Pool,Pool,,,,,,,False,8/15/2012 8:08:23 AM,10/12/2012 3:11:42 PM
27E0CA3B4051938EF9BC42F83564288A,279,Lowell Pool,Pool,,,,,,,False,8/15/2012 8:08:24 AM,10/12/2012 3:12:09 PM
F93785B6E4897C82FFFD114BE328B0AE,277,Fairmont Pool,Pool,,,,,,,False,8/15/2012 8:08:25 AM,10/12/2012 3:11:55 PM
